dia;ativo3;ativo4;ativo11;ativo13;ativo14;ativo15;ativo16;ativo19;ativo20;ativo23;ativo24;ativo25;ativo28;ativo31;tivo33;ativo34;ativo37;ativo41;ativo42;ativo43;ativo50;ativo51;ativo55;ativo57;ativo64;ativo65;ativo66;ativo69;ativo71;ativo74;ativo76;ativo81;ativo82;ativo83;ativo84;ativo85;ativo86;ativo87;ativo89
2981;0.028693591;0.038410056;0.00296015;-0.00304872;0.014644373;-0.010414497;-0.0042462;0.016535433;0.017659982;-0.004760394;0.023699124;-0.003496503;0.015772871;0.013071927;-0.013627866;0.009595613;-0.011732632;-0.025625;-0.00397351;-0.009795571;-0.006896529;-0.006825886;-0.004966883;0.001408504;0;-0.004857738;-0.008634223;-0.013157895;0.039437081;0.006117128;0.010121457;-0.017681753;-0.037721324;0.018392305;0.025901843;0.023785927;-0.01098903;0.102244389;0.007625272
2982;0.026112819;-0.030537686;-0.00402467;-0.003363941;0.004123732;0.014102337;-0.021321961;0.037955074;0.002169231;0.052614796;-0.019879215;-0.007017579;0.027950248;-0.001290361;0.025726584;0.00407332;0.016565405;-0.023733162;-0.02393617;0.073548344;-0.012345683;-0.006079936;-0.018968347;-0.022269099;0;-0.006276151;-0.010688836;0.04;0.007556675;0.043880516;-0.012024048;0.011250025;-0.0032;0.009699063;-0.005236656;-0.014520813;-0.013559266;0.020361991;0.01027027
2983;0.014459224;0.011535112;0.001077594;0.003682156;0.023203305;0.002075529;-0.012200479;0.044776119;0.005771949;0.036049682;0.006418485;-0.00671371;0.01812695;-0.00064595;0.004180213;0.011494253;0.013308012;-0.00131406;0;0.008012861;0.014843719;0.007446889;-0.003731382;-0.018221067;0;-0.003508772;-0.005602241;-0.004273504;-0.00359375;0.053431144;-0.009127789;-0.008652732;0;0.02914872;0.007144238;-0.030451866;0.004200019;0.068736142;0.011235955
2984;0.009122006;0.014254342;0.003767518;-0.009171498;-0.011639614;0.001035688;-0.010586678;-0.038571429;-0.007890939;-0.022807018;0.010459184;-0.004268979;-0.020771513;-0.027795756;0.006475439;0.022727273;-0.004020397;-0.019736842;-0.019073569;-0.031399006;-0.006158545;-0.015575501;-0.018386119;-0.003663007;0;-0.003169049;-0.000804829;-0.004291845;0.014897287;0;-0.015353122;0.006483866;0.001605136;0.030576106;-0.008773605;-0.013171226;-0.004752852;0.033195021;-0.01957672
2985;0.005649604;0.035891872;0.005361839;0.003393971;-0.009543168;-0.002689861;-0.009362506;-0.000742942;-0.012292053;-0.027528426;0.048977531;0.006073598;-0.009090909;0.018949486;-0.011948529;0.009803922;-0.004305705;0.002013423;-0.005555556;-0.019696429;0.000774528;-0.002949879;0.007284116;0.022058872;0;0.008124409;-0.000402739;0.004310345;-0.008034611;-0.019951876;0.033264033;-0.007433102;-0.019230769;-0.009993718;-0.00075322;0.025667351;0.005730736;0.014056225;0.021046951
2986;0.002809045;-0.024212065;0.003999985;0.032902871;0.003690037;-0.017219958;0.064806529;0.011152416;0.02928251;0.024615385;0.015162455;0.026278409;0.042813394;0.00978796;-0.047907023;0;0.015135162;0.008037508;0.01396648;0.005441649;0.001548019;0;0.062672164;0.037170191;0;0.00840925;0.01369863;0;-0.018380062;0.010056414;-0.002012072;0.000748852;0.00245098;0.025236597;0.036562343;-0.001001001;0.030009458;-0.023762376;-0.006342495
2987;0.008403361;-0.016042795;0.011952232;0.016671608;-0.008374183;-0.022799198;0.016483474;-0.007352941;-0.012802258;-0.016216216;0;0.055363322;0.00058651;0.045557272;-0.030288179;0.014239482;0.024760409;0.02923588;0.013774105;0.007910033;-0.000772813;0.012910167;0.010369414;0.013872897;0;0.012856115;0.009538951;0.004291845;0.005553792;-0.012384701;-0.008064516;0.00897982;0.006519967;0.045846081;0.018545455;-0.004008016;0.009773151;-0.010141988;-0.005319149
2988;0;-0.032608682;-0.017322829;0.005856499;-0.005355263;0.013609786;0.018295261;-0.000740741;0.015850098;0.004273504;-0.030109056;0.007540984;0.007620282;0.004017317;0.014609521;-0.004467135;0.004676435;0.000645578;0.005434783;-0.024370013;-0.003866972;-0.008231599;0.035920439;-0.019384232;0;0.004802779;0.00511815;0.008547009;-0.015622534;0.020654046;0.009146341;0.001236069;0.015384615;-0.020300105;-0.017493752;0.011066398;0.009496001;-0.016393443;0.006417112
2989;-0.0255555;-0.011460628;-0.00080133;-0.003202289;-0.00186374;0.03047741;-0.050224581;-0.006671609;-0.002127585;0.015197568;-0.000977756;0.008460788;-0.008726003;-0.009541421;-0.032770558;0;0.006982183;-0.001935484;-0.028378378;-0.034293055;-0.004658397;-0.001606345;-0.015479894;-0.013953552;0;-0.015022226;-0.015667919;-0.012711864;-0.014908625;-0.003372657;-0.014098691;-0.012345679;-0.006379585;0.016516549;-0.011627871;-0.028855721;-0.003617891;0.027083333;-0.01381509
2990;-0.020524571;0.010456914;0.01897893;0.014018665;0.020746888;0.006618408;0.021066208;0.009701493;0.011371709;0.017964072;0.041105946;0.000322685;0.007042194;0.025792428;-0.001026745;0.031410256;0.054185928;0.011635423;0.031988873;0.017536169;0.013260551;0.00670421;0.008805043;0.018632119;0;0.010398614;0.011937963;-0.004291845;0.007160293;0.018854315;0.054136874;0.019999975;0.012038523;0.005612979;0.034374962;-0.004098361;0.010348584;0.046653144;0.011314655
2991;-0.001164144;0.026096737;0.014690511;0.008064506;-0.005081301;0.016026362;0.018526358;0.055432373;0.018271291;0.047647059;0.020916569;0;0.011072261;0.029385051;0.010791419;0.027967744;0.023142534;0.02172524;0.016172507;0.009478716;0.016166283;-0.001331886;0.004364144;0.028941859;0;0.010634614;0.004325639;0.017241379;0.00646308;0.024436488;0.004844961;0.016911839;-0.004758128;-0.012925924;0.025590901;0.008230453;0.008984726;0.063953488;0.002663825
2992;0.046037354;0.007892984;0.023526326;-0.166571434;-0.012870296;0.018402426;0.010748243;0.028011204;-0.028985534;0.010668164;0.001841621;0.006129065;-0.009221844;0.010005979;-0.020843925;0.013905622;0.03809519;-0.02188868;-0.033156499;-0.011096884;0.02196974;0.017871378;-0.006517723;0.018676885;0.105869895;-0.035302072;-0.030148824;-0.021186441;0.045272114;0.014126934;-0.056894889;0.009881899;-0.015936255;-0.035714337;0.008317415;-0.008163265;-0.245592173;-0.025500911;0.015940489
2993;-0.004456824;0.03980861;-0.027279563;-0.087418617;0.033319536;-0.000992851;-0.024539917;0.066076294;0.000710671;0.013888889;0.016084559;-0.000320648;-0.006980861;0.070804077;-0.005192108;-0.004174061;-0.022935781;0;0.009602195;-0.005179154;-0.016308391;-0.0073375;-0.003436396;0.007068607;0;0.021815658;0.024222891;-0.008658009;-0.030870834;0.013930144;0.026584867;-0.016706467;-0.020242915;0.011728446;-0.019590961;-0.002057613;0.00897075;0.059813084;0.004707113
2994;0.005595859;0.006694552;0.008049788;0.07888807;0.013018266;0.029218803;-0.007127883;-0.028753994;-0.005681763;-0.010410959;0.016508367;0.02790247;0.002929174;0.01496604;0.013569937;0.017964011;-0.003286362;0.032608696;0.039402174;0.043817789;0.011303681;0.006335744;0.04075231;-0.003728819;0;0.013774104;0.009854158;0;-0.011727417;-0.031306395;0.033864542;0.007281529;-0.005785124;0.002745567;-0.006485539;0.020618557;0.090313426;0.017636684;0.010931806
2995;-0.025598165;0.039068953;0.037094334;-0.020543136;0.025306424;0.009269969;-0.00591212;-0.021052632;-0.010714342;-0.022425249;-0.012458287;0.017160656;-0.006425292;0.002680938;-0.004119464;-0.012352882;-0.014366486;-0.030959752;-0.026143791;0.027431423;0.005961215;0.017313747;0.003012045;0.001761316;0;0.003736345;-0.001561319;0.030567686;-0.005772931;0.00837017;-0.01734104;0.00240959;0.030756442;0.01186488;0.009174312;-0.009090909;-0.023605108;0.039861352;-0.029866117
2996;0.034266191;-0.03839993;-0.011922586;0.022040468;0.004820671;0.000765423;0.014868224;-0.005376344;-0.010108314;0.019541206;-0.000901104;-0.046012211;-0.016460905;0.005347593;-0.003619442;0.027992792;0.019354887;0.009584665;0.008053691;0.008090656;0.002963022;0.000773646;-0.015015032;0.003516462;0;0.01590528;0.00860043;0.012711864;0.007258065;0.019829399;-0.009803922;0.023798126;0.015322581;-0.003307264;-0.021328671;-0.012232416;0.016483516;-0.006666667;0.041932059
2997;0.018774157;-0.002703831;0.02136759;-0.027130435;0.018998215;0.00956023;-0.007953035;0.002702703;-0.008023318;-0.008333333;0.003382187;0.000643119;0.025104603;-0.021010615;0.008303062;0.001158806;0.027426207;0.012025316;-0.001331558;0.082664526;0.01920236;0.022674516;0.001524389;0.007446398;0;0.011325816;0.008914807;0.029288703;0.000800641;-0.014017612;-0.01980198;0.004930711;0.002382844;0.007541542;0.014469453;0.009287926;-0.033945946;0.005033557;0.00356597
2998;0.010297994;-0.040667446;-0.000738415;0.009295701;0.029190284;0.018750038;0.068354385;-0.003369272;0.004411833;-0.015686275;0.011235955;-0.003856073;0;0.001630013;0.010293309;0.006365625;-0.000684531;-0.004377736;-0.001333333;0.02260934;-0.031159435;-0.042579971;-0.019786891;-0.011521774;0;0.006258168;0.001920822;-0.012195122;-0.01888;-0.012611786;-0.002020202;-0.000233598;-0.003169572;0.030838302;0.003697834;0.00204499;-0.003581021;-0.033388982;0.017766497
2999;-0.029506386;-0.033695601;-0.047536923;-0.042862186;-0.060933246;-0.012455884;-0.045023697;-0.062204192;-0.03879942;-0.03471827;-0.038;-0.009999968;-0.016326472;-0.035530203;-0.032603109;-0.025301784;-0.045662101;-0.037060302;-0.049399199;-0.028995977;-0.04263275;-0.042105211;-0.026086924;-0.049703099;0;-0.017675909;-0.022622699;-0.028806584;-0.02592955;-0.045285647;-0.057692308;-0.053750852;-0.038155803;-0.020621564;-0.042105298;-0.045918367;-0.046271361;-0.086355786;-0.035411471
3000;0.036484245;-0.007873997;0.014481528;-0.029977859;0.006625097;-0.015436747;-0.04011584;0.009372747;0.011424165;-0.008254717;-0.009009009;-0.011078559;-0.031416773;-0.010123755;-0.031068984;0.022418819;0.014354139;-0.006523157;0.007022472;-0.016050765;0.001562449;0.003571346;0.012755123;0.003239994;0;-0.01766078;-0.015692428;-0.021186441;0.008705843;-0.032595499;0.022556391;0.036305185;-0.016528926;-0.029655974;-0.012271026;0.009625668;-0.02048985;0.030245747;-0.008790072
3001;-0.02826672;0.020181422;0.026000486;0.034719652;0.001355014;-0.004206444;0.012494658;0.012142857;0.00903617;0.00980975;0.005128205;-0.002306392;0.017747797;0.016761338;0.02934788;0.02250427;0.023820706;0.007879186;0;0.025417298;0.031981348;0.021352369;0.047858906;0.003460211;0;-0.007123474;0.001594221;0.004329004;-0.00033195;0.060849862;0.034663866;-0.005719686;-0.009243697;-0.012836232;0.000185388;0.019067797;0.037749459;0.020183486;-0.008868023
3002;0.026893525;-0.014225454;-0.019378937;-0.033923317;-0.029576629;0.036290302;-0.01617017;-0.001411433;-0.023134383;0.002355019;-0.005565863;-0.015852113;0.003608058;0.000558832;-0.014255596;-0.000564334;-0.00092147;0.006514658;0;0.029226747;-0.006802778;-0.011257089;-0.017127431;-0.011494187;-0.127539674;-0.012640929;-0.011539953;0;-0.016270961;-0.093387037;-0.023350254;0.006951031;-0.004240882;0.002476771;-0.000741491;-0.004158004;-0.026413346;-0.007194245;-0.005789474
3003;-0.002137841;0.046223242;0.021535413;0.048855015;0.061553784;0.017972911;0.00778538;0.002826855;0.014514928;0.010279001;-0.007929104;0.003020134;-0.014979028;-0.001954861;-0.002142528;0.022586224;0.008070141;0.003236246;0.016736402;0.025880697;0.016742786;0.023854731;0.017120201;0.038604582;0.139965904;0.035986194;0.035426691;-0.021551724;0.000337553;-0.002614327;0.027027027;-0.00309443;-0.009369676;-0.027486098;-0.003896178;0;0.054259852;0.007246377;-0.001058761
3004;-0.014997375;-0.000646543;-0.008432598;0.012372587;-0.022705929;0.008008773;-0.032188843;-0.031007752;0.01656633;-0.002616279;-0.000235073;0.058882605;-0.006691058;0.029938515;0.007514815;-0.003313197;-0.016011001;0.008387097;0.005486968;0.003854204;-0.02170655;-0.022769394;0.005710838;-0.025974026;0;0.023714061;0.012830483;0.013215859;-0.02041505;0.004456042;0.010121457;0.007402053;-0.002579536;0.009844456;0.028124456;0.004175365;0.026862371;-0.019784173;-0.011128776
3005;0.010875531;0.024369235;0.034017007;0.005751234;0.051075267;0.006319953;0.011973437;0.026909091;0.016296248;0.02739726;0.003997178;0.010110553;0.023269994;0.008693251;0.028236494;0.033795071;0.013249651;0.006397953;0.009549795;-0.005235602;0.025248604;0.026551043;0.027794341;0.026666666;0;0.020880946;0.034549022;0;0.012400965;0.053235934;0.01503006;0.002607253;0.010344828;0.024528308;0.014855072;0.005197505;0.003737041;0;0.009646302
3006;-0.005379236;-0.003157893;-0.013304206;0.003574032;0.001278754;-0.002691513;-0.007011394;-0.008498584;0.005830957;-0.006524823;0.004683841;-0.010009353;-0.012567266;-0.022084528;0.001554456;0.017148982;-0.009405827;-0.015893198;-0.010810811;0.014385965;-0.012686508;-0.010292927;-0.006106426;-0.011419601;0;-0.007670246;-0.00408167;0.030434783;-0.004593399;-0.017839494;0.000987167;0.001654846;0.019624573;0.023327203;0.018386291;-0.027921406;0.004818244;-0.031192661;0.003184713
3007;-0.016224932;0.002534262;-0.023044944;-0.004629663;-0.009852235;-0.012774433;-0.017652251;0.015;0.010869513;-0.004854369;-0.016317016;-0.001579779;0.018181758;-0.024235728;-0.022762597;0.001580611;-0.012505813;0.004521964;-0.00136612;-0.02248357;-0.020408175;-0.015999947;0.00321829;0.002038557;0;-0.011594139;-0.002980626;0.012658228;-0.015894719;-0.010343063;0.014792899;-0.004012226;-0.008368201;0.01679658;-0.023312848;-0.003191489;-0.013731495;0.035984848;0.00952381
3008;0.007146729;0.001685315;0.0163112;-0.000357763;0.004238069;0.018042683;-0.004492363;0.007037298;0.004301033;0;0.031279621;0.005696234;-0.010119048;0.007620676;0.020645951;0.006838453;0.043621038;-0.000643087;-0.010943912;-0.008492569;0.020833345;0.023035175;-0.003499541;0.008137339;0;0.018572792;0.023168871;-0.0125;0.028829455;-0.006117716;-0.012633625;0.024170616;0.008438819;-0.010324447;0.003230438;-0.016008538;0.005303912;-0.034734918;0.016247379
3009;-0.009279476;-0.053627755;-0.019259275;0.00858986;-0.028256899;-0.008950949;0.022563177;-0.025157233;-0.004282613;-0.005738881;0.027803309;-0.008810604;0;-0.019047599;-0.009336151;-0.012539133;-0.056179775;0.016731017;0.015214385;0.008208423;-0.002267619;-0.012715232;-0.017559306;-0.026905831;0;0;-0.012417751;-0.008438819;-0.01839973;-0.007950807;0.037401575;0.001619621;0.025104603;0.024143073;-0.021645867;0.006507592;0.006814618;-0.013257576;-0.030943785
3010;0.009366391;-0.016444439;0.012084556;-0.009226388;0.00453176;-0.006502908;-0.02603707;0.008602151;-0.003584248;-0.005483405;-0.010060362;0.009206381;-0.01022249;0.04511705;0.020418848;-0.015873016;-0.000952405;-0.044303797;-0.034059946;-0.033628354;0.027272717;0.018245264;0.012809031;-0.002304073;0;0.00543826;0.013313572;0;0.013757524;0.027662875;0.093927894;-0.008085054;0;-0.025029101;-0.049186288;0.023706897;-0.009170262;-0.103646833;0.004789782
3011;0;0.049932137;-0.001989984;0.035100223;-0.002067688;0.017272745;0.009968328;0.001421464;0.010791424;-0.002031341;0.018066847;0.002516515;0.029769261;0.035245874;0.001026167;-0.006451613;-0.002621568;0.005298013;0.02538787;0.010989048;-0.048672536;-0.03399212;0.019705907;0.032332516;0;-0.005727012;-0.009854051;0.008510638;0.006276506;0.021635245;0.075455334;0.011644155;0.012244898;0.012238762;0.028846154;0.044210526;0.035478205;0.010706638;0.009004237
3012;0.003820906;0.016354715;-0.006979071;0.004152222;-0.016387248;-0.000178767;-0.002243203;-0.009226402;0.014946633;0.000290782;-0.02173913;-0.003765328;0.006489557;-0.014251785;-0.005638134;0.003246807;0.006212736;0.005928854;0;-0.02173913;-0.006976721;-0.015275559;0.004903321;-0.006935179;0;-0.024;-0.01584954;-0.008438819;-0.005394471;-0.017729672;0.056451613;-0.003913421;-0.010483871;0.014450052;0.018130879;0.029233871;0.002766482;0.052966102;-0.030971129
3013;0.005437793;-0.002117333;0.004267058;-0.002412078;0.005361911;0.001608867;-0.016187095;0.00286533;0.006311351;0.011627907;0.023809524;-0.009763748;-0.002930774;-0.003748305;0.015463969;-0.027508089;-0.01496084;0.013752456;0.005502063;0.018518519;0.000780574;0.003601164;0.007462716;0.000225351;0;0.000327869;-0.004494419;-0.021276596;0.032881356;0.007019278;0.006870229;0.004853247;0.003259984;0.020058155;-0.008261465;-0.014691479;0.001697835;-0.040241449;-0.007042254
3014;-0.007030773;0.024824971;-0.006498381;-0.00345428;-0.011428533;-0.014456506;-0.01279703;0.022142857;0.023693357;0.027873563;-0.014396456;-0.012086577;0.026454968;0.080354763;-0.017766547;0.032168606;0.014946914;-0.003229974;0.006839945;-0.007272764;-0.014040516;-0.008832459;-0.013960125;-0.007882915;0;0.005244182;0.018811136;0.008695652;0.074663604;0.002738387;-0.038665656;0.001839949;-0.02112104;0.019378671;0.020177712;-0.017892644;-0.007838962;-0.027253669;0.013638843
3015;-0.061546892;0.001035161;-0.030691796;-0.001039806;-0.025048246;-0.014849674;-0.047685185;-0.005590496;-0.019741384;-0.000838692;-0.017977528;-0.011912364;-0.020618501;-0.080099503;-0.013953488;-0.070392366;-0.022327745;-0.018794556;-0.024456522;-0.023443188;-0.021360772;-0.018936229;-0.001733547;-0.017480128;0;-0.02641014;-0.000738589;0.012931034;-0.001221561;-0.023088407;0.031545741;-0.009871441;-0.019087137;0.019010361;-0.030847396;-0.022267206;0.005765449;-0.012931034;-0.00861141
3016;-0.027278003;0.01985528;-0.029327834;-0.005551677;0.01403168;0.011948474;-0.002430724;-0.019676739;-0.023611091;-0.012311136;-0.023798627;-0.002932584;-0.008771871;-0.036235856;-0.006289361;0.009248555;-0.019436322;-0.007265522;-0.011142061;-0.009002251;-0.00889249;-0.011070111;-0.027496385;0.001155218;0;-0.022103147;-0.013303696;0;-0.023849564;0.00127075;0.058868502;-0.015070739;-0.017766497;0.011522675;-0.037633365;0.004140787;-0.007643228;-0.008733624;-0.004343105
3017;-0.02326963;-0.023321864;-0.008021361;0.028262328;-0.013252777;-0.009445958;-0.039960965;-0.015770609;-0.014936004;-0.021813031;-0.029067042;-0.005555556;-0.013569439;-0.011223371;0.011076003;-0.01317291;-0.013875173;0;0.004225352;-0.000757002;-0.01468193;0.000286969;0.004464281;0.003692672;0;0.009589007;0.002247153;-0.008510638;-0.010493344;-0.006345177;0.093862816;-0.00564967;-0.012919897;0.027935973;-0.003891089;-0.008247423;0.02802732;-0.033039648;0.01308615
3018;0.019547952;-0.002906978;0.009164398;0.013233816;-0.003950247;-0.000550138;-0.010659949;-0.075018208;-0.005776117;-0.016217782;0.000241429;-0.009201446;0.014354068;-0.058172526;-0.003129838;-0.001160824;-0.00778887;-0.01996008;-0.018232819;0.008712083;0.017384107;0.01377343;-0.018666698;-0.015635818;0;-0.008819573;0.000373692;-0.025751073;-0.006331117;-0.014048633;-0.027062706;0.008049242;-0.004363002;-0.026912912;0.013671914;0.001039501;0.016857482;0.004555809;-0.003229279
3019;-0.005991671;0.039150376;0.009615409;-0.002009421;0.035098176;0.008807339;0.018984146;0.007086614;0.023965071;0.041212835;0.015206372;0.008623549;0.016509494;0.036758165;0.009419152;0.022080245;0.017219447;-0.001357773;0.007142857;0.015771687;0.01790075;0.011887857;0.022041061;0.024527003;0;-0.007529056;-0.003735525;0.004405286;0.064033132;0.015803136;-0.066485753;0.003522734;0.029798422;-0.008405691;0.011560655;0.004153686;-0.000204728;0.06122449;0.01511879
3020;0.031344244;0.011623246;0.04074077;0.023825515;0.030651302;0.005638432;0.023665608;0.007036747;0.017730591;0.014701725;0.043271517;0.002959553;0.00638051;0.027898797;-0.003628927;0.009096077;0.001244785;0.012916383;0.004255319;-0.025877968;0.027977676;0.032727217;0.039586459;0.040355715;0;0.05655169;0.040494938;0.013157895;0.002994012;0.043101327;0.058139535;0.013339551;0.019574468;-0.005195497;0.016380952;0.034126163;0.021085016;0.017094017;0.009574468
3021;-0.006429047;-0.051109397;0.010930304;0.011471663;-0.008550167;-0.01519262;-0.013772799;0.022515528;0.018118394;0.036500418;-0.000911577;0.008852459;-0.028818444;-0.013570804;-0.019250729;-0.021408394;0.022874142;-0.015436242;-0.002824859;0.007590095;0.0031104;0.002166902;-0.005967634;-0.01051938;0;-0.016644909;-0.009009009;0.008658009;0.001343284;0.043765206;-0.026785714;-0.019399539;-0.004173623;-0.004947756;0.006371814;0.002;0.00180433;0.016806723;0.001580611
3022;-0.005882353;-0.033820452;-0.000502895;0.015554123;0.015373078;0.004040349;0.012468829;0.018982536;0.006160156;0.022580645;0.003649635;0.007474813;0.025519347;0.011751211;-0.001591512;0.033966492;0.030870224;0.021131561;0.021246459;0.033145048;0.006201512;0.010810865;-0.018010232;-0.017497271;0;0.026883572;0.021818182;-0.004291845;0.044865107;0.007730171;0.093154552;0.018134739;0.037720034;0.022099452;0.013221601;0.007984032;0.014608765;-0.045454545;0.008942662
3023;-0.014201183;0.029602466;-0.003522037;-0.006700703;-0.007570162;0.012438266;0.022167538;-0.005216095;-0.005442124;0.025499474;-0.006818182;-0.008387097;-0.001736169;-0.005948974;-0.001593996;-0.004454343;0.012025419;-0.014686248;-0.008321775;-0.02296759;-0.016178738;-0.015775427;0.00902462;-0.003606906;0;0.011312217;0.003202883;0.00862069;-0.014978602;0.015109205;-0.0058102;-0.002081911;0.003231018;0.022972972;-0.000367579;0.033663366;0.000197199;0.004329004;-0.004692388
3024;0.006002401;-0.014690458;0.004796842;0.007709663;0.008558121;-0.013369413;0.070843325;-0.020973783;0.006839981;-0.017175083;0.013272311;-0.008132726;-0.005797101;0.038757411;0.05109095;0.012863647;0.006523835;0.023712737;0.018181818;0.029850785;0.002349303;-0.00027172;-0.007501321;-0.004751061;0;0.0105465;0.002128379;-0.004273504;-0.005648081;0.001831967;0.013636364;0.042651855;0.030595813;-0.019550868;0.011583012;-0.027777778;-0.003155196;-0.021551724;0.008905186
3025;0.032816169;0.034291794;0.007286442;-0.003825357;-0.00756318;0.000915565;0.048154908;-0.00841622;0.010869561;0.01799687;0.016260163;0.00360774;0.007580233;0.001920428;-0.000506329;0.003865212;0.002083333;0.027134348;0.023351648;0.04565221;0.007031227;0.001630489;0.005813917;0.013412126;0;0.020240259;0.017345133;0;-0.010777745;0.005942811;0.04420237;-0.010893686;-0.00078125;0.015629236;-0.009451109;0.021674877;-0.001780415;0.011013216;-0.008826584
3026;-0.006932294;0.027594738;-0.019705758;0.024000014;-0.021375409;-0.016648372;-0.009875568;-0.030864198;-0.003360233;0.013066872;0.017555556;0.004901961;0.041666606;0.009036182;-0.014184448;-0.018151815;-0.002079002;0.021262887;0.022818792;0.054054018;-0.015515889;-0.023331551;-0.010115688;-0.003140425;0;0.015809114;0.016005602;0;0.008539458;-0.008179869;-0.038036751;-0.006743155;-0.003127443;-0.023613686;-0.02293578;0.053037608;0.028537515;0.010893246;0
3027;-0.011052995;0;-0.018829486;-0.022500064;-0.022412174;-0.012651163;-0.004770078;-0.012738854;-0.026972394;-0.037683359;0.003057436;-0.005203252;-0.007222167;-0.024423335;-0.012332991;-0.025210084;-0.015972291;-0.014511041;-0.024934383;0.008875773;-0.017336502;-0.022500028;-0.018978023;-0.009900999;0;0.006103174;-0.007876781;0;-0.03649635;-0.015349415;0.014030612;-0.004525843;-0.018039216;0.002717382;-0.011643155;-0.018315018;-0.025818901;-0.012931034;-0.017286537
3028;-0.001176471;-0.063126302;-0.031379679;0.002237912;-0.020983135;-0.016581892;-0.010893246;-0.008064516;-0.019404039;-0.011826544;0.011103854;-0.013403073;-0.037493003;-0.016689873;-0.006243445;0.002873621;-0.0178781;0.002560819;-0.014804845;-0.050179242;-0.015236536;-0.017618614;-0.013690469;-0.021363656;0;-0.020018198;-0.014152572;0;0.007575758;-0.023964611;-0.020125786;0.009092907;0.004792332;-0.002710017;-0.028120843;-0.025186567;0.006526859;-0.006550218;-0.010660981
3029;-0.015312191;-0.090909057;-0.026506038;-0.023923459;-0.05437581;-0.005748228;-0.022026431;-0.049593496;-0.026148421;-0.039893617;-0.026916451;0.004638834;-0.055814008;-0.045827452;-0.020942356;-0.018338222;-0.020359234;-0.045977011;-0.036885246;-0.06483705;-0.028501686;-0.02950538;-0.027459274;-0.009521555;0;-0.047663292;-0.054621816;-0.008583691;-0.001353383;-0.043623408;-0.039794608;-0.014417639;-0.022257552;0.033967351;-0.036168171;-0.03923445;-0.01650619;-0.048351648;-0.018318966
3030;-0.011961663;-0.030823527;0.003850412;-0.00228757;0.007135362;-0.013297322;-0.01576581;0;0.026124892;0.019390582;-0.03784023;0.004287632;-0.019704433;0.025793107;-0.008021497;0.015761881;0.01320286;-0.004685408;0.00141844;0.013939802;0.002514719;0.001490283;0.004343768;-0.014771487;0;-0.003899903;0.012592593;0.012987013;0.000301159;0.00947161;-0.004010695;-0.024457143;-0.009756098;-0.001314056;-0.011967546;0.018924303;-0.00999001;0;-0.008781559
3031;0.028450363;0.02476329;0.003287738;0.01899765;0.023546509;0.007421894;0.022425629;0.005132592;0.008486586;0.02173913;0.006209752;0.013793103;0.020728643;0.043641606;0.00539089;0.014367816;0.015685353;0.024882313;0.012747875;-0.003256151;0.005852784;0.010416757;0.007723193;0.006901482;0;0.041761827;0.047183577;0;-0.004064429;0.025679037;0.063087248;0.021555717;0.009031199;0.026578932;-0.008417163;0.001955034;0.014732594;0.006928406;-0.002214839
3032;-0.026486109;-0.07225778;-0.031676767;-0.014143367;-0.055374533;-0.031989181;-0.017905058;-0.038297872;-0.06942497;-0.062765957;-0.0368;-0.006154875;-0.046769231;-0.07227916;-0.013941072;-0.055524079;-0.021382775;-0.038713911;-0.041958042;-0.087114304;-0.049875266;-0.033873401;-0.037706878;-0.030725523;0;-0.046351362;-0.045057599;-0.047008547;-0.027660218;-0.037072724;-0.051136364;-0.018577914;-0.048006509;-0.015124273;-0.037267081;-0.074146341;-0.013524284;-0.05733945;-0.031631521
3033;0.012696432;0.058733435;0.043429249;-0.00293438;0.034913748;0.029441258;0.030081995;0.043362832;0.026375194;0.018728717;0.000237304;0.002281617;0.035506843;0.071343281;0.007612942;0.038392262;0.035688299;0.015699659;0.02919708;0.018290298;0.054243204;0.039634117;0.031857213;0.03145569;0;0.016748702;0.026335004;-0.004484305;0.010415047;0.025;0.04324684;0.022435125;0.005982906;0.025507535;0.019354882;0.020021075;-0.006048367;0.01703163;0.034383954
3034;0.004776119;0.018330909;0.022973003;0.043165404;0.01457728;-0.009727626;0.002212389;-0.004240882;0.020558024;0.013927577;0.011862396;-0.008780488;0.014339089;0.022290385;-0.004317323;-0.019064068;0.001172035;0.017473118;0.008510638;0.011323662;-0.005809158;0.009677479;0.020685422;0.035460975;0;0.006136983;0;0.027027027;0.004615385;0.024390244;0.036352041;0.005714286;0.001699235;0;-0.00843886;0.037190083;0.033062901;0.009569378;-0.002770083
3035;-0.000594177;-0.005210848;0.001849376;0.034169288;0.009852217;0.016306443;0.015452539;0;-0.000719363;-0.005494505;0.022508792;-0.025590518;-0.009219361;0.015263006;0.013550135;0.03180212;0.014516577;0.062087186;0.061884669;-0.00965251;0;-0.007841998;-0.000605005;-0.00022826;0;-0.008988732;-0.00213824;0.00877193;-0.010872894;0.003809524;0.041230769;-0.000909114;0.000848176;-0.003807093;0.002127617;0.017928287;0.032790065;0.011848341;0.003888889
